distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
615.2996,120.0000,0.0000,30.0651,97.2959,77.3136,cruise
615.7998,120.0000,0.0000,30.0651,97.2944,77.3106,cruise
616.3000,120.0000,0.0000,30.0651,97.2930,77.3076,cruise
616.8002,120.0000,0.0000,30.0651,97.2916,77.3046,cruise
617.3003,120.0000,0.0000,30.0651,97.2901,77.3017,cruise
617.8005,120.0000,0.0000,30.0651,97.2887,77.2987,cruise
618.3007,120.0000,0.0000,30.0651,97.2873,77.2957,cruise
618.8009,120.0000,0.0000,30.0651,97.2858,77.2927,cruise
619.3011,120.0000,0.0000,30.0651,97.2844,77.2897,cruise
619.8013,120.0000,0.0000,30.0651,97.2830,77.2868,cruise
620.3015,120.0000,0.0000,30.0651,97.2815,77.2838,cruise
620.8016,120.0000,0.0000,30.0651,97.2801,77.2808,cruise
621.3018,120.0000,0.0000,30.0651,97.2787,77.2779,cruise
621.8020,120.0000,0.0000,30.0651,97.2772,77.2749,cruise
622.3022,120.0000,0.0000,30.0651,97.2758,77.2719,cruise
622.8024,120.0000,0.0000,30.0651,97.2744,77.2689,cruise
623.3026,120.0000,,,97.2730,77.2660,
