distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
593.7917,120.0000,0.0000,30.0651,87.3809,445.5831,cruise
594.2919,120.0000,0.0000,30.0651,87.3795,445.5249,cruise
594.7921,120.0000,0.0000,30.0651,87.3780,445.4666,cruise
595.2922,120.0000,0.0000,30.0651,87.3766,445.4084,cruise
595.7924,120.0000,0.0000,30.0651,87.3752,445.3502,cruise
596.2926,120.0000,0.0000,30.0651,87.3737,445.2921,cruise
596.7928,120.0000,0.0000,30.0651,87.3723,445.2339,cruise
597.2930,120.0000,0.0000,30.0651,87.3709,445.1757,cruise
597.7932,120.0000,0.0000,30.0651,87.3695,445.1176,cruise
598.2933,120.0000,0.0000,30.0651,87.3680,445.0594,cruise
598.7935,120.0000,0.0000,30.0651,87.3666,445.0013,cruise
599.2937,120.0000,0.0000,30.0651,87.3652,444.9432,cruise
599.7939,120.0000,0.0000,30.0651,87.3637,444.8851,cruise
600.2941,120.0000,0.0000,30.0651,87.3623,444.8270,cruise
600.7943,120.0000,0.0000,30.0651,87.3609,444.7689,cruise
601.2944,120.0000,0.0000,30.0651,87.3594,444.7108,cruise
601.7946,120.0000,0.0000,30.0651,87.3580,444.6527,cruise
602.2948,120.0000,0.0000,30.0651,87.3566,444.5947,cruise
602.7950,120.0000,0.0000,30.0651,87.3551,444.5366,cruise
603.2952,120.0000,0.0000,30.0651,87.3537,444.4786,cruise
603.7954,120.0000,0.0000,30.0651,87.3523,444.4206,cruise
604.2956,120.0000,0.0000,30.0651,87.3508,444.3625,cruise
604.7957,120.0000,0.0000,30.0651,87.3494,444.3045,cruise
605.2959,120.0000,0.0000,30.0651,87.3480,444.2466,cruise
605.7961,120.0000,0.0000,30.0651,87.3465,444.1886,cruise
606.2963,120.0000,0.0000,30.0651,87.3451,444.1306,cruise
606.7965,120.0000,0.0000,30.0651,87.3437,444.0726,cruise
607.2967,120.0000,0.0000,30.0651,87.3422,444.0147,cruise
607.7968,120.0000,0.0000,30.0651,87.3408,443.9567,cruise
608.2970,120.0000,0.0000,30.0651,87.3394,443.8988,cruise
608.7972,120.0000,0.0000,30.0651,87.3379,443.8409,cruise
609.2974,120.0000,0.0000,30.0651,87.3365,443.7830,cruise
609.7976,120.0000,0.0000,30.0651,87.3351,443.7251,cruise
610.2978,120.0000,0.0000,30.0651,87.3336,443.6672,cruise
610.7980,120.0000,0.0000,30.0651,87.3322,443.6093,cruise
611.2981,120.0000,0.0000,30.0651,87.3308,443.5515,cruise
611.7983,120.0000,0.0000,30.0651,87.3294,443.4936,cruise
612.2985,120.0000,0.0000,30.0651,87.3279,443.4358,cruise
612.7987,120.0000,0.0000,30.0651,87.3265,443.3779,cruise
613.2989,120.0000,0.0000,30.0651,87.3251,443.3201,cruise
613.7991,120.0000,0.0000,30.0651,87.3236,443.2623,cruise
614.2992,120.0000,0.0000,30.0651,87.3222,443.2045,cruise
614.7994,120.0000,0.0000,30.0651,87.3208,443.1467,cruise
615.2996,120.0000,0.0000,30.0651,87.3193,443.0889,cruise
615.7998,120.0000,0.0000,30.0651,87.3179,443.0312,cruise
616.3000,120.0000,0.0000,30.0651,87.3165,442.9734,cruise
616.8002,120.0000,0.0000,30.0651,87.3150,442.9156,cruise
617.3003,120.0000,0.0000,30.0651,87.3136,442.8579,cruise
617.8005,120.0000,0.0000,30.0651,87.3122,442.8002,cruise
618.3007,120.0000,0.0000,30.0651,87.3107,442.7425,cruise
618.8009,120.0000,0.0000,30.0651,87.3093,442.6848,cruise
619.3011,120.0000,0.0000,30.0651,87.3079,442.6271,cruise
619.8013,120.0000,0.0000,30.0651,87.3064,442.5694,cruise
620.3015,120.0000,0.0000,30.0651,87.3050,442.5117,cruise
620.8016,120.0000,0.0000,30.0651,87.3036,442.4540,cruise
621.3018,120.0000,0.0000,30.0651,87.3021,442.3964,cruise
621.8020,120.0000,0.0000,30.0651,87.3007,442.3387,cruise
622.3022,120.0000,0.0000,30.0651,87.2993,442.2811,cruise
622.8024,120.0000,-111.0356,0.0000,87.2978,442.2235,braking
623.3026,16.6732,,,87.2978,442.0996,
